,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_Y
85985,Shot Chart Detail,0021701087,481,1626172,Kevon Looney,1610612744,Golden State Warriors,3,1,35,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-175,109,1,1,20180323,GSW,ATL,62.108891324553525
85986,Shot Chart Detail,0021701087,485,1626188,Quinn Cook,1610612744,Golden State Warriors,3,1,6,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,1,20180323,GSW,ATL,20.67949192431123
85988,Shot Chart Detail,0021701087,504,201580,JaVale McGee,1610612744,Golden State Warriors,3,0,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,22,1,1,20180323,GSW,ATL,22.535898384862247
85989,Shot Chart Detail,0021701087,518,2561,David West,1610612744,Golden State Warriors,4,11,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,17,1,1,20180323,GSW,ATL,17.803847577293368
85990,Shot Chart Detail,0021701087,532,2561,David West,1610612744,Golden State Warriors,4,10,20,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-1,79,1,1,20180323,GSW,ATL,78.73205080756888
85992,Shot Chart Detail,0021701087,536,1626172,Kevon Looney,1610612744,Golden State Warriors,4,9,53,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,60,38,1,1,20180323,GSW,ATL,54.07695154586736
85994,Shot Chart Detail,0021701087,544,2733,Shaun Livingston,1610612744,Golden State Warriors,4,9,4,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,31,1,1,20180323,GSW,ATL,31.803847577293368
85996,Shot Chart Detail,0021701087,548,1627775,Patrick McCaw,1610612744,Golden State Warriors,4,8,22,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,20,1,1,20180323,GSW,ATL,-42.70011102888271
85998,Shot Chart Detail,0021701087,592,201156,Nick Young,1610612744,Golden State Warriors,4,4,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,21,162,1,1,20180323,GSW,ATL,167.62693304105358
85999,Shot Chart Detail,0021701087,607,2738,Andre Iguodala,1610612744,Golden State Warriors,4,3,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-105,247,1,1,20180323,GSW,ATL,218.86533479473212
86000,Shot Chart Detail,0021701087,618,201156,Nick Young,1610612744,Golden State Warriors,4,2,50,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,31,1,1,20180323,GSW,ATL,-31.968060221313834
86002,Shot Chart Detail,0021701087,622,201156,Nick Young,1610612744,Golden State Warriors,4,2,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,184,169,1,1,20180323,GSW,ATL,218.30265140732658
86004,Shot Chart Detail,0021701087,645,201156,Nick Young,1610612744,Golden State Warriors,4,0,48,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,44,1,1,20180323,GSW,ATL,45.607695154586736
86006,Shot Chart Detail,0021701087,649,201156,Nick Young,1610612744,Golden State Warriors,4,0,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,204,163,1,1,20180323,GSW,ATL,217.66163525594902
87118,Shot Chart Detail,0021701102,11,201580,JaVale McGee,1610612744,Golden State Warriors,1,10,54,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20180325,GSW,UTA,11.339745962155614
87119,Shot Chart Detail,0021701102,15,1626188,Quinn Cook,1610612744,Golden State Warriors,1,10,29,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,57,104,1,1,20180325,GSW,UTA,119.27310396857399
87121,Shot Chart Detail,0021701102,42,1626188,Quinn Cook,1610612744,Golden State Warriors,1,8,10,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,115,137,1,1,20180325,GSW,UTA,167.81415712957912
87123,Shot Chart Detail,0021701102,63,201580,JaVale McGee,1610612744,Golden State Warriors,1,6,44,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-35,53,1,1,20180325,GSW,UTA,43.6217782649107
87125,Shot Chart Detail,0021701102,90,201156,Nick Young,1610612744,Golden State Warriors,1,4,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,8,156,1,1,20180325,GSW,UTA,158.14359353944897
87127,Shot Chart Detail,0021701102,106,1626188,Quinn Cook,1610612744,Golden State Warriors,1,3,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,127,151,1,1,20180325,GSW,UTA,185.0295474387526
87128,Shot Chart Detail,0021701102,113,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,3,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20180325,GSW,UTA,4.339745962155614
87129,Shot Chart Detail,0021701102,117,2738,Andre Iguodala,1610612744,Golden State Warriors,1,2,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-41,247,1,1,20180325,GSW,UTA,236.01408311032398
87132,Shot Chart Detail,0021701102,136,2738,Andre Iguodala,1610612744,Golden State Warriors,1,0,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-98,260,1,1,20180325,GSW,UTA,233.74097914174996
87138,Shot Chart Detail,0021701102,190,2561,David West,1610612744,Golden State Warriors,2,8,43,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,22,127,1,1,20180325,GSW,UTA,132.8948822334847
87140,Shot Chart Detail,0021701102,193,2561,David West,1610612744,Golden State Warriors,2,8,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,103,147,1,1,20180325,GSW,UTA,174.59876682040564
87143,Shot Chart Detail,0021701102,205,1626172,Kevon Looney,1610612744,Golden State Warriors,2,6,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,1,20180325,GSW,UTA,14.483339501604595
87145,Shot Chart Detail,0021701102,208,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,6,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,1,20180325,GSW,UTA,9.483339501604595
87147,Shot Chart Detail,0021701102,215,1626172,Kevon Looney,1610612744,Golden State Warriors,2,5,22,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,15,1,1,20180325,GSW,UTA,10.98076211353316
87148,Shot Chart Detail,0021701102,232,201580,JaVale McGee,1610612744,Golden State Warriors,2,4,39,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,4,1,1,20180325,GSW,UTA,-24.134665205267883
87149,Shot Chart Detail,0021701102,236,201580,JaVale McGee,1610612744,Golden State Warriors,2,4,11,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,14,1,1,20180325,GSW,UTA,14.803847577293368
87151,Shot Chart Detail,0021701102,256,1626188,Quinn Cook,1610612744,Golden State Warriors,2,3,0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,172,14,1,1,20180325,GSW,UTA,60.08726109815311
87155,Shot Chart Detail,0021701102,300,2738,Andre Iguodala,1610612744,Golden State Warriors,2,0,31,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-178,205,1,1,20180325,GSW,UTA,157.30504374726016
87157,Shot Chart Detail,0021701102,303,201156,Nick Young,1610612744,Golden State Warriors,2,0,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,16,1,1,20180325,GSW,UTA,16.803847577293368
87159,Shot Chart Detail,0021701102,322,201156,Nick Young,1610612744,Golden State Warriors,3,10,57,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,32,1,1,20180325,GSW,UTA,-29.3603650667271
87165,Shot Chart Detail,0021701102,368,1626188,Quinn Cook,1610612744,Golden State Warriors,3,7,43,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-63,120,1,1,20180325,GSW,UTA,103.11920087683927
87169,Shot Chart Detail,0021701102,421,1626188,Quinn Cook,1610612744,Golden State Warriors,3,3,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,1,20180325,GSW,UTA,21.287187078897965
87171,Shot Chart Detail,0021701102,430,2738,Andre Iguodala,1610612744,Golden State Warriors,3,2,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-230,125,1,1,20180325,GSW,UTA,63.37168574084178
87172,Shot Chart Detail,0021701102,442,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,2,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,26,1,1,20180325,GSW,UTA,56.01030955228574
87173,Shot Chart Detail,0021701102,450,2733,Shaun Livingston,1610612744,Golden State Warriors,3,1,48,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,91,50,1,1,20180325,GSW,UTA,74.38337651123217
87175,Shot Chart Detail,0021701102,461,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,1,16,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,64,1,1,20180325,GSW,UTA,63.732050807568875
87177,Shot Chart Detail,0021701102,469,2733,Shaun Livingston,1610612744,Golden State Warriors,3,0,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,29,1,1,20180325,GSW,UTA,26.05255888325765
87179,Shot Chart Detail,0021701102,494,1627745,Damian Jones,1610612744,Golden State Warriors,4,11,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,39,1,1,20180325,GSW,UTA,39.0
87181,Shot Chart Detail,0021701102,502,2561,David West,1610612744,Golden State Warriors,4,10,37,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,37,95,1,1,20180325,GSW,UTA,104.91412011995153
87183,Shot Chart Detail,0021701102,509,2561,David West,1610612744,Golden State Warriors,4,10,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,9,193,1,1,20180325,GSW,UTA,195.4115427318801
87185,Shot Chart Detail,0021701102,528,1627775,Patrick McCaw,1610612744,Golden State Warriors,4,8,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,123,79,1,1,20180325,GSW,UTA,111.95775066902809
87187,Shot Chart Detail,0021701102,534,1627775,Patrick McCaw,1610612744,Golden State Warriors,4,7,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,133,74,1,1,20180325,GSW,UTA,109.63724259333932
87189,Shot Chart Detail,0021701102,567,1627745,Damian Jones,1610612744,Golden State Warriors,4,5,7,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,1,20180325,GSW,UTA,15.732050807568877
87191,Shot Chart Detail,0021701102,571,1628395,Jordan Bell,1610612744,Golden State Warriors,4,4,14,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,27,1,1,20180325,GSW,UTA,25.392304845413264
87192,Shot Chart Detail,0021701102,598,1628395,Jordan Bell,1610612744,Golden State Warriors,4,2,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,38,1,1,20180325,GSW,UTA,38.80384757729337
87193,Shot Chart Detail,0021701102,601,1626188,Quinn Cook,1610612744,Golden State Warriors,4,2,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,169,202,1,1,20180325,GSW,UTA,247.28341352085974
87196,Shot Chart Detail,0021701102,619,1628395,Jordan Bell,1610612744,Golden State Warriors,4,0,41,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,123,74,1,1,20180325,GSW,UTA,106.95775066902809
87197,Shot Chart Detail,0021701102,622,1627745,Damian Jones,1610612744,Golden State Warriors,4,0,20,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,1,20180325,GSW,UTA,16.607695154586736
88093,Shot Chart Detail,0021701114,16,201156,Nick Young,1610612744,Golden State Warriors,1,11,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,5,263,1,1,20180327,GSW,IND,264.33974596215563
88095,Shot Chart Detail,0021701114,24,201156,Nick Young,1610612744,Golden State Warriors,1,10,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,20,264,1,1,20180327,GSW,IND,269.3589838486225
88096,Shot Chart Detail,0021701114,33,1627775,Patrick McCaw,1610612744,Golden State Warriors,1,9,22,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,33,1,1,20180327,GSW,IND,34.07179676972449
88098,Shot Chart Detail,0021701114,37,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,8,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-14,31,1,1,20180327,GSW,IND,27.24871130596428
88100,Shot Chart Detail,0021701114,49,201156,Nick Young,1610612744,Golden State Warriors,1,7,26,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-103,155,1,1,20180327,GSW,IND,127.40123317959436
88101,Shot Chart Detail,0021701114,59,1626188,Quinn Cook,1610612744,Golden State Warriors,1,6,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,42,268,1,1,20180327,GSW,IND,279.25386608210715
88104,Shot Chart Detail,0021701114,85,1628395,Jordan Bell,1610612744,Golden State Warriors,1,4,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20180327,GSW,IND,20.0
88105,Shot Chart Detail,0021701114,109,2738,Andre Iguodala,1610612744,Golden State Warriors,1,3,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,82,167,1,1,20180327,GSW,IND,188.97183377935207
88106,Shot Chart Detail,0021701114,117,201580,JaVale McGee,1610612744,Golden State Warriors,1,3,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,36,167,1,1,20180327,GSW,IND,176.64617092752042
88107,Shot Chart Detail,0021701114,136,1626172,Kevon Looney,1610612744,Golden State Warriors,1,1,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,128,158,1,1,20180327,GSW,IND,192.29749663118372
88111,Shot Chart Detail,0021701114,152,2733,Shaun Livingston,1610612744,Golden State Warriors,1,0,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,108,148,1,1,20180327,GSW,IND,176.93851278256125
88112,Shot Chart Detail,0021701114,160,2561,David West,1610612744,Golden State Warriors,2,11,44,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-4,153,1,1,20180327,GSW,IND,151.9282032302755
88114,Shot Chart Detail,0021701114,182,2738,Andre Iguodala,1610612744,Golden State Warriors,2,9,36,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,93,46,1,1,20180327,GSW,IND,70.91927489609441
88115,Shot Chart Detail,0021701114,200,2561,David West,1610612744,Golden State Warriors,2,8,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,98,141,1,1,20180327,GSW,IND,167.25902085825004
88116,Shot Chart Detail,0021701114,219,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,7,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,12,1,1,20180327,GSW,IND,17.091034656191333
88119,Shot Chart Detail,0021701114,230,2733,Shaun Livingston,1610612744,Golden State Warriors,2,6,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,123,142,1,1,20180327,GSW,IND,174.9577506690281
88120,Shot Chart Detail,0021701114,233,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,6,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,111,136,1,1,20180327,GSW,IND,165.74236035985462
88122,Shot Chart Detail,0021701114,241,1626188,Quinn Cook,1610612744,Golden State Warriors,2,5,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-12,107,1,1,20180327,GSW,IND,103.78460969082653
88123,Shot Chart Detail,0021701114,245,1626188,Quinn Cook,1610612744,Golden State Warriors,2,5,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,123,143,1,1,20180327,GSW,IND,175.9577506690281
88126,Shot Chart Detail,0021701114,264,1626172,Kevon Looney,1610612744,Golden State Warriors,2,3,31,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180327,GSW,IND,-6.0
88128,Shot Chart Detail,0021701114,279,1628395,Jordan Bell,1610612744,Golden State Warriors,2,1,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,23,1,1,20180327,GSW,IND,22.73205080756888
88131,Shot Chart Detail,0021701114,327,201156,Nick Young,1610612744,Golden State Warriors,3,10,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2,114,1,1,20180327,GSW,IND,114.53589838486225
88136,Shot Chart Detail,0021701114,359,1626188,Quinn Cook,1610612744,Golden State Warriors,3,8,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,32,126,1,1,20180327,GSW,IND,134.57437415779592
88138,Shot Chart Detail,0021701114,362,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,7,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,5,159,1,1,20180327,GSW,IND,160.3397459621556
88141,Shot Chart Detail,0021701114,384,2738,Andre Iguodala,1610612744,Golden State Warriors,3,6,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-160,72,1,1,20180327,GSW,IND,29.128129211020365
88142,Shot Chart Detail,0021701114,388,2738,Andre Iguodala,1610612744,Golden State Warriors,3,5,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,203,1,1,20180327,GSW,IND,163.61146871262497
88144,Shot Chart Detail,0021701114,401,201580,JaVale McGee,1610612744,Golden State Warriors,3,4,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180327,GSW,IND,-6.0
88146,Shot Chart Detail,0021701114,408,201580,JaVale McGee,1610612744,Golden State Warriors,3,3,58,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,38,1,1,20180327,GSW,IND,51.665408813987256
88149,Shot Chart Detail,0021701114,428,201580,JaVale McGee,1610612744,Golden State Warriors,3,2,37,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20180327,GSW,IND,13.464101615137755
88150,Shot Chart Detail,0021701114,450,2738,Andre Iguodala,1610612744,Golden State Warriors,3,0,46,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20180327,GSW,IND,4.464101615137754
88151,Shot Chart Detail,0021701114,455,2733,Shaun Livingston,1610612744,Golden State Warriors,3,0,5,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,12,80,1,1,20180327,GSW,IND,83.21539030917347
88156,Shot Chart Detail,0021701114,526,2733,Shaun Livingston,1610612744,Golden State Warriors,4,7,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180327,GSW,IND,-6.0
88159,Shot Chart Detail,0021701114,542,2561,David West,1610612744,Golden State Warriors,4,5,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,1,20180327,GSW,IND,2.5884572681198956
88162,Shot Chart Detail,0021701114,562,1626172,Kevon Looney,1610612744,Golden State Warriors,4,3,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,126,211,1,1,20180327,GSW,IND,244.76159824632146
88166,Shot Chart Detail,0021701114,604,1626188,Quinn Cook,1610612744,Golden State Warriors,4,0,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,14,1,1,20180327,GSW,IND,12.392304845413264
89181,Shot Chart Detail,0021701128,28,201580,JaVale McGee,1610612744,Golden State Warriors,1,9,35,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,20,1,1,20180329,GSW,MIL,22.143593539448982
89183,Shot Chart Detail,0021701128,32,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,139,246,1,1,20180329,GSW,MIL,283.24493774792603
89184,Shot Chart Detail,0021701128,38,1626188,Quinn Cook,1610612744,Golden State Warriors,1,8,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-171,220,1,1,20180329,GSW,MIL,174.18068809427803
89186,Shot Chart Detail,0021701128,42,1626188,Quinn Cook,1610612744,Golden State Warriors,1,7,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-92,257,1,1,20180329,GSW,MIL,232.3486742963367
89187,Shot Chart Detail,0021701128,46,1627775,Patrick McCaw,1610612744,Golden State Warriors,1,7,16,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,41,1,1,20180329,GSW,MIL,-21.70011102888271
89188,Shot Chart Detail,0021701128,55,201580,JaVale McGee,1610612744,Golden State Warriors,1,6,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,22,1,1,20180329,GSW,MIL,23.07179676972449
89191,Shot Chart Detail,0021701128,72,201580,JaVale McGee,1610612744,Golden State Warriors,1,5,9,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,27,1,1,20180329,GSW,MIL,27.535898384862247
89193,Shot Chart Detail,0021701128,86,201142,Kevin Durant,1610612744,Golden State Warriors,1,4,22,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-133,111,1,1,20180329,GSW,MIL,75.36275740666068
89195,Shot Chart Detail,0021701128,92,1626188,Quinn Cook,1610612744,Golden State Warriors,1,3,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-101,173,1,1,20180329,GSW,MIL,145.9371315644566
89196,Shot Chart Detail,0021701128,102,201142,Kevin Durant,1610612744,Golden State Warriors,1,3,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,98,134,1,1,20180329,GSW,MIL,160.25902085825004
89200,Shot Chart Detail,0021701128,133,201142,Kevin Durant,1610612744,Golden State Warriors,1,0,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,26,1,1,20180329,GSW,MIL,27.339745962155614
89202,Shot Chart Detail,0021701128,152,203110,Draymond Green,1610612744,Golden State Warriors,2,11,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-12,294,1,1,20180329,GSW,MIL,290.7846096908265
89205,Shot Chart Detail,0021701128,169,2733,Shaun Livingston,1610612744,Golden State Warriors,2,10,14,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-105,138,1,1,20180329,GSW,MIL,109.86533479473212
89206,Shot Chart Detail,0021701128,188,2561,David West,1610612744,Golden State Warriors,2,8,48,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20180329,GSW,MIL,21.607695154586736
89208,Shot Chart Detail,0021701128,199,2561,David West,1610612744,Golden State Warriors,2,7,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-11,178,1,1,20180329,GSW,MIL,175.05255888325766
89210,Shot Chart Detail,0021701128,229,2733,Shaun Livingston,1610612744,Golden State Warriors,2,5,43,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,27,1,1,20180329,GSW,MIL,25.660254037844386
89211,Shot Chart Detail,0021701128,233,2561,David West,1610612744,Golden State Warriors,2,5,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,34,1,1,20180329,GSW,MIL,2.114046100696399
89214,Shot Chart Detail,0021701128,257,1626172,Kevon Looney,1610612744,Golden State Warriors,2,3,52,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,51,131,1,1,20180329,GSW,MIL,144.66540881398726
