,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_Y
3903,Shot Chart Detail,0021700023,72,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,3,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-70,244,1,0,20171020,MIN,UTA,203.5854811567262
3904,Shot Chart Detail,0021700023,76,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,3,6,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20171020,MIN,UTA,7.196152422706632
3906,Shot Chart Detail,0021700023,95,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,2,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,183,73,1,0,20171020,MIN,UTA,178.6550992617015
3908,Shot Chart Detail,0021700023,99,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,1,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,151,212,1,0,20171020,MIN,UTA,299.1798906476335
3910,Shot Chart Detail,0021700023,107,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,1,6,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,0,20171020,MIN,UTA,9.154700538379252
3911,Shot Chart Detail,0021700023,110,202357,Nemanja Bjelica,1610612750,Minnesota Timberwolves,1,0,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,-6,1,1,20171020,MIN,UTA,122.1717597600969
3913,Shot Chart Detail,0021700023,114,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,0,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,27,1,0,20171020,MIN,UTA,35.08290376865476
3915,Shot Chart Detail,0021700023,125,202357,Nemanja Bjelica,1610612750,Minnesota Timberwolves,2,11,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,7,1,1,20171020,MIN,UTA,2.381197846482994
3919,Shot Chart Detail,0021700023,145,203498,Shabazz Muhammad,1610612750,Minnesota Timberwolves,2,10,12,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-6,75,1,1,20171020,MIN,UTA,71.53589838486225
3922,Shot Chart Detail,0021700023,153,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-68,253,1,0,20171020,MIN,UTA,213.74018169510543
3923,Shot Chart Detail,0021700023,163,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,8,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-19,101,1,0,20171020,MIN,UTA,90.03034488539711
3927,Shot Chart Detail,0021700023,188,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,7,19,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-95,79,1,1,20171020,MIN,UTA,24.151724426985552
3928,Shot Chart Detail,0021700023,193,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,6,44,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,16,60,1,1,20171020,MIN,UTA,69.23760430703402
3930,Shot Chart Detail,0021700023,197,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,6,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,174,172,1,0,20171020,MIN,UTA,272.45894683899485
3932,Shot Chart Detail,0021700023,200,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,5,21,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,2,149,1,1,20171020,MIN,UTA,150.15470053837925
3933,Shot Chart Detail,0021700023,203,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,4,58,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-5,1,0,20171020,MIN,UTA,129.52261272118278
3934,Shot Chart Detail,0021700023,205,203498,Shabazz Muhammad,1610612750,Minnesota Timberwolves,2,4,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,49,1,0,20171020,MIN,UTA,49.0
3935,Shot Chart Detail,0021700023,207,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,4,55,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171020,MIN,UTA,-6.0
3937,Shot Chart Detail,0021700023,216,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,4,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-106,32,1,1,20171020,MIN,UTA,-29.199128534100325
3939,Shot Chart Detail,0021700023,219,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,3,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,2,267,1,0,20171020,MIN,UTA,268.15470053837925
3940,Shot Chart Detail,0021700023,221,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,3,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,108,176,1,0,20171020,MIN,UTA,238.35382907247958
3942,Shot Chart Detail,0021700023,237,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,2,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,4,1,0,20171020,MIN,UTA,44.99186911246343
3947,Shot Chart Detail,0021700023,258,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,1,19,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,12,1,1,20171020,MIN,UTA,41.44486372867091
3948,Shot Chart Detail,0021700023,261,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,0,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,111,15,1,1,20171020,MIN,UTA,79.08587988004845
3950,Shot Chart Detail,0021700023,265,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,0,30,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,10,1,1,20171020,MIN,UTA,-25.218366420567172
3952,Shot Chart Detail,0021700023,268,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,69,305,1,1,20171020,MIN,UTA,344.83716857408416
3953,Shot Chart Detail,0021700023,296,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,11,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,77,156,1,0,20171020,MIN,UTA,200.4559707276012
3954,Shot Chart Detail,0021700023,304,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,11,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,208,145,1,0,20171020,MIN,UTA,265.0888559914422
3956,Shot Chart Detail,0021700023,316,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,10,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-9,56,1,0,20171020,MIN,UTA,50.80384757729337
3958,Shot Chart Detail,0021700023,320,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,9,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,34,1,0,20171020,MIN,UTA,126.95339333952974
3960,Shot Chart Detail,0021700023,323,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,9,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,14,1,1,20171020,MIN,UTA,16.886751345948127
3962,Shot Chart Detail,0021700023,330,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,8,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,101,99,1,0,20171020,MIN,UTA,157.3123771881522
3966,Shot Chart Detail,0021700023,345,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,7,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,152,69,1,0,20171020,MIN,UTA,156.7572409168231
3968,Shot Chart Detail,0021700023,355,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,6,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,1,1,1,20171020,MIN,UTA,-2.4641016151377544
3973,Shot Chart Detail,0021700023,378,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,232,1,0,20171020,MIN,UTA,166.18206931238268
3976,Shot Chart Detail,0021700023,395,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,4,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-138,158,1,0,20171020,MIN,UTA,78.32566285183165
3977,Shot Chart Detail,0021700023,397,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,3,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-52,239,1,0,20171020,MIN,UTA,208.97778600213945
3978,Shot Chart Detail,0021700023,399,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,3,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,90,232,1,0,20171020,MIN,UTA,283.9615242270663
3979,Shot Chart Detail,0021700023,401,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,3,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,107,14,1,0,20171020,MIN,UTA,75.77647880328996
3981,Shot Chart Detail,0021700023,416,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,2,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,0,20171020,MIN,UTA,7.1547005383792515
3982,Shot Chart Detail,0021700023,419,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,3,2,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,1,1,1,20171020,MIN,UTA,-4.773502691896257
3984,Shot Chart Detail,0021700023,422,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,2,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,101,236,1,1,20171020,MIN,UTA,294.3123771881522
3985,Shot Chart Detail,0021700023,427,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,1,38,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,70,43,1,1,20171020,MIN,UTA,83.41451884327381
3986,Shot Chart Detail,0021700023,435,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,1,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-5,1,1,20171020,MIN,UTA,2.505553499465135
3987,Shot Chart Detail,0021700023,443,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,0,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,5,1,1,20171020,MIN,UTA,5.577350269189626
3989,Shot Chart Detail,0021700023,447,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,0,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,67,194,1,0,20171020,MIN,UTA,232.68246803570491
3991,Shot Chart Detail,0021700023,460,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,11,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-17,1,0,20171020,MIN,UTA,-22.773502691896258
3993,Shot Chart Detail,0021700023,478,202357,Nemanja Bjelica,1610612750,Minnesota Timberwolves,4,10,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,248,1,1,20171020,MIN,UTA,227.7927405783631
3995,Shot Chart Detail,0021700023,482,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,9,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,20,1,1,20171020,MIN,UTA,28.08290376865476
3997,Shot Chart Detail,0021700023,493,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,9,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,77,185,1,1,20171020,MIN,UTA,229.4559707276012
3999,Shot Chart Detail,0021700023,500,202357,Nemanja Bjelica,1610612750,Minnesota Timberwolves,4,8,29,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,74,62,1,1,20171020,MIN,UTA,104.7239199200323
4001,Shot Chart Detail,0021700023,503,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,8,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,39,237,1,1,20171020,MIN,UTA,259.5166604983954
4003,Shot Chart Detail,0021700023,518,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,7,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-101,78,1,1,20171020,MIN,UTA,19.687622811847802
4005,Shot Chart Detail,0021700023,534,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,6,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,109,145,1,0,20171020,MIN,UTA,207.9311793416692
4006,Shot Chart Detail,0021700023,536,202357,Nemanja Bjelica,1610612750,Minnesota Timberwolves,4,6,34,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171020,MIN,UTA,-6.0
4008,Shot Chart Detail,0021700023,548,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,6,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20171020,MIN,UTA,5.1547005383792515
4010,Shot Chart Detail,0021700023,560,201952,Jeff Teague,1610612750,Minnesota Timberwolves,4,4,58,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,1,20171020,MIN,UTA,18.845299461620748
4011,Shot Chart Detail,0021700023,562,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,4,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-26,120,1,0,20171020,MIN,UTA,104.98889300106973
4013,Shot Chart Detail,0021700023,566,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,3,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,109,156,1,0,20171020,MIN,UTA,218.9311793416692
4015,Shot Chart Detail,0021700023,571,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,3,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,14,1,0,20171020,MIN,UTA,8.803847577293368
4017,Shot Chart Detail,0021700023,575,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-14,262,1,1,20171020,MIN,UTA,253.91709623134523
4018,Shot Chart Detail,0021700023,577,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,1,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,21,1,0,20171020,MIN,UTA,12.91709623134524
4020,Shot Chart Detail,0021700023,605,201952,Jeff Teague,1610612750,Minnesota Timberwolves,4,0,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,0,20171020,MIN,UTA,5.690598923241497
4021,Shot Chart Detail,0021700023,609,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,0,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,14,1,0,20171020,MIN,UTA,15.732050807568877
4022,Shot Chart Detail,0021700023,614,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,0,28,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,37,1,1,20171020,MIN,UTA,168.63586137523467
6595,Shot Chart Detail,0021700039,10,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,11,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-81,251,1,1,20171022,OKC,MIN,204.2346281956403
6597,Shot Chart Detail,0021700039,13,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,10,44,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,28,1,0,20171022,OKC,MIN,43.01110699893027
6599,Shot Chart Detail,0021700039,16,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,10,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-14,254,1,0,20171022,OKC,MIN,245.91709623134523
6601,Shot Chart Detail,0021700039,20,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,10,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,25,1,0,20171022,OKC,MIN,29.618802153517006
6602,Shot Chart Detail,0021700039,23,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,10,5,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,22,1,1,20171022,OKC,MIN,19.690598923241495
6604,Shot Chart Detail,0021700039,26,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,9,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,107,223,1,0,20171022,OKC,MIN,284.77647880328993
6606,Shot Chart Detail,0021700039,31,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,9,22,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,38,1,1,20171022,OKC,MIN,49.547005383792516
6609,Shot Chart Detail,0021700039,39,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,8,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,25,1,0,20171022,OKC,MIN,32.50555349946514
6610,Shot Chart Detail,0021700039,42,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,8,12,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,46,1,1,20171022,OKC,MIN,38.49444650053486
6612,Shot Chart Detail,0021700039,46,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,7,43,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-5,44,1,1,20171022,OKC,MIN,41.11324865405187
6614,Shot Chart Detail,0021700039,52,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,6,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-110,120,1,0,20171022,OKC,MIN,56.49147038914117
6617,Shot Chart Detail,0021700039,57,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,6,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-137,134,1,1,20171022,OKC,MIN,54.903013121021274
6619,Shot Chart Detail,0021700039,60,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,6,3,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,57,1,1,20171022,OKC,MIN,54.11324865405187
6621,Shot Chart Detail,0021700039,67,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,5,32,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20171022,OKC,MIN,12.422649730810374
6623,Shot Chart Detail,0021700039,75,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,4,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,119,90,1,1,20171022,OKC,MIN,158.70468203356546
6625,Shot Chart Detail,0021700039,78,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,4,16,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,7,1,1,20171022,OKC,MIN,-124.63586137523467
6627,Shot Chart Detail,0021700039,82,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,173,1,0,20171022,OKC,MIN,65.61284993072961
6629,Shot Chart Detail,0021700039,86,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,3,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-99,262,1,1,20171022,OKC,MIN,204.84232335022705
6630,Shot Chart Detail,0021700039,97,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,2,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-185,120,1,1,20171022,OKC,MIN,13.190200199919246
6636,Shot Chart Detail,0021700039,128,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,0,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,125,38,1,0,20171022,OKC,MIN,110.16878364870321
6637,Shot Chart Detail,0021700039,141,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,0,0,Missed Shot,Running Layup Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-19,235,1,0,20171022,OKC,MIN,224.0303448853971
6639,Shot Chart Detail,0021700039,156,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,11,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,5,1,0,20171022,OKC,MIN,-124.32646029847615
6641,Shot Chart Detail,0021700039,159,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,10,47,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,4,1,1,20171022,OKC,MIN,-4.082903768654759
6643,Shot Chart Detail,0021700039,163,202357,Nemanja Bjelica,1610612750,Minnesota Timberwolves,2,10,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-85,252,1,1,20171022,OKC,MIN,202.92522711888182
6645,Shot Chart Detail,0021700039,166,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,9,54,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,54,49,1,0,20171022,OKC,MIN,80.17691453623979
6647,Shot Chart Detail,0021700039,183,203498,Shabazz Muhammad,1610612750,Minnesota Timberwolves,2,9,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20171022,OKC,MIN,7.196152422706632
6650,Shot Chart Detail,0021700039,197,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,2,1,0,20171022,OKC,MIN,-130.2132116444243
6651,Shot Chart Detail,0021700039,204,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,7,40,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20171022,OKC,MIN,-1.0
6653,Shot Chart Detail,0021700039,208,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,7,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-5,42,1,0,20171022,OKC,MIN,39.11324865405187
